date,open,high,low,close,volume
2003-08-22,17.2515,17.2515,16.8223,16.9691,116800
2003-08-25,16.9691,17.0087,16.7376,16.7997,52700
2003-08-26,16.8167,16.9748,16.7263,16.8844,183000
2003-08-27,16.9917,17.195,16.8901,16.9804,55800
2003-08-28,16.8844,16.9917,16.715,16.9409,74500
2003-08-29,16.523,16.7376,16.5174,16.7037,84800
2003-09-02,16.523,16.732,16.4327,16.6303,85100
2003-09-03,16.9466,17.0538,16.811,16.9466,69100
2003-09-04,17.0595,17.1385,16.9409,17.003,134800
2003-09-05,16.811,17.0821,16.811,16.9183,139700
2003-09-08,17.099,17.1555,17.0087,17.0425,101900
2003-09-09,17.2458,17.3644,17.0764,17.2176,115900
2003-09-10,17.003,17.1216,16.9127,16.9296,91000
2003-09-11,17.0482,17.1781,16.8449,17.0256,53000
2003-09-12,17.5847,17.7936,17.5395,17.6807,151700
2003-09-15,17.7089,17.8557,17.6524,17.7597,92200
2003-09-16,17.7654,18.155,17.7654,18.155,97700
2003-09-17,18.3188,18.3301,18.1268,18.1381,58600
2003-09-18,18.5559,18.7705,18.4656,18.6237,109500
2003-09-19,18.635,18.6519,18.3301,18.5446,130400
2003-09-22,18.4712,18.6237,18.3978,18.5333,161000
2003-09-23,18.5785,18.635,18.443,18.5729,84400
2003-09-24,18.2962,18.3809,18.0138,18.0251,142300
2003-09-25,18.0646,18.3809,17.9291,18.0646,184100
2003-09-26,17.8952,17.9743,17.7879,17.8331,64900
2003-09-29,17.675,17.9856,17.5847,17.8105,126800
2003-09-30,17.675,17.6976,17.3418,17.5056,87800
2003-10-01,18.0929,18.6011,18.0929,18.6011,105300
2003-10-02,18.6745,18.8609,18.6745,18.827,148600
2003-10-03,19.1771,19.4707,19.1602,19.2844,133300
2003-10-06,18.8665,19.0642,18.8044,18.9456,169100
2003-10-07,18.8665,19.0868,18.8044,19.0811,128400
2003-10-08,19.3183,19.3973,19.0868,19.3578,135200
2003-10-09,19.3409,19.5385,19.211,19.2562,92500
2003-10-10,19.9338,19.9338,19.4143,19.6571,172100
2003-10-13,19.6289,20.4138,19.578,19.7983,241900
2003-10-14,19.403,19.7531,19.403,19.7474,129400
2003-10-15,19.77,20.0298,19.6797,19.7531,85600
2003-10-16,19.7023,19.962,19.6514,19.7305,116900
2003-10-17,19.7079,19.8717,19.578,19.6853,101700
2003-10-20,20.0354,20.1597,19.8322,20.0919,113200
2003-10-21,20.2839,20.3856,20.1823,20.2331,121800
2003-10-22,19.7079,19.8943,19.6514,19.7192,152000
2003-10-23,19.5498,19.7362,19.386,19.6458,76100
2003-10-24,19.5442,19.7813,19.482,19.6458,64400
2003-10-27,19.3409,19.3804,19.0868,19.2449,259800
2003-10-28,18.9173,19.307,18.8609,19.2675,169600
2003-10-29,19.1997,19.3183,19.0868,19.2392,94800
2003-10-30,19.482,19.5159,19.307,19.4312,114000
2003-10-31,19.2223,19.5724,19.194,19.482,85200
2003-11-03,19.2505,19.2505,18.9738,19.2053,188400
2003-11-04,19.1489,19.2392,19.0585,19.1432,144700
2003-11-05,18.8213,18.9964,18.7536,18.9456,156700
2003-11-06,18.9738,19.1319,18.9173,19.0811,131800
2003-11-07,19.115,19.2957,19.0755,19.1715,77900
2003-11-10,19.0529,19.1263,18.9004,19.0246,147900
2003-11-11,18.9173,19.0811,18.8383,18.8665,68100
2003-11-12,18.8948,19.3691,18.8948,19.2279,75000
2003-11-13,18.9738,19.1545,18.8778,19.0698,105600
2003-11-14,18.9456,18.9456,18.6576,18.6576,164100
2003-11-17,18.6802,19.0077,18.6802,18.9625,129600
2003-11-18,18.9625,19.115,18.8326,18.8326,55400
2003-11-19,18.8891,19.002,18.7705,18.9456,75400
2003-11-20,18.8044,19.0642,18.7649,18.8213,70900
2003-11-21,18.8439,19.0585,18.7197,18.8213,59800
2003-11-24,19.1997,19.4482,19.1997,19.3691,161500
2003-11-25,19.7362,19.787,19.5103,19.6627,150300
2003-11-26,19.8604,20.0976,19.8322,20.0919,102900
2003-11-28,20.1032,20.3234,20.0637,20.1032,34600
2003-12-01,20.1879,20.3291,20.0919,20.2049,64300
2003-12-02,19.8943,20.0467,19.6458,19.8434,127400
2003-12-03,20.0467,20.25,19.9507,19.9507,168700
2003-12-04,19.6797,19.9903,19.6289,19.8773,101300
2003-12-05,19.6289,19.9338,19.5724,19.6514,82600
2003-12-08,19.595,19.9056,19.578,19.8491,58200
2003-12-09,19.787,19.9056,19.6063,19.7926,126700
2003-12-10,19.3973,19.5046,19.1884,19.3296,90000
2003-12-11,19.0698,19.3352,18.9173,19.2053,134400
2003-12-12,19.1263,19.2787,19.002,19.098,89200
2003-12-15,19.2392,19.3635,19.1037,19.1658,102300
2003-12-16,19.1206,19.2562,19.0416,19.2279,160300
2003-12-17,19.5667,19.7926,19.5667,19.7362,116800
2003-12-18,19.787,20.1032,19.7418,20.1032,161500
2003-12-19,19.9564,20.0637,19.8773,19.9394,120200
2003-12-22,19.77,20.0467,19.7362,20.0185,79800
2003-12-23,19.6232,19.962,19.5667,19.8209,114300
2003-12-24,19.8491,20.2444,19.8491,20.1653,37500
2003-12-26,20.1653,20.2049,19.9451,20.1201,32900
2003-12-29,19.9903,20.1766,19.8773,20.075,61700
2003-12-30,20.1879,20.459,20.1879,20.4194,82600
2003-12-31,20.4194,20.651,20.4138,20.5267,69000
2004-01-02,20.7244,20.8655,20.4307,20.7074,92100
2004-01-05,20.7526,21.0858,20.7526,20.9785,132000
2004-01-06,21.3117,21.5206,21.2665,21.5093,127400
2004-01-07,21.4811,21.5093,21.1874,21.4472,159800
2004-01-08,21.4924,21.594,21.3399,21.4246,132100
2004-01-09,21.5262,21.8651,21.5262,21.6448,62600
2004-01-12,21.6166,21.6844,21.5037,21.6731,66700
2004-01-13,21.8142,21.8255,21.3907,21.4585,157200
2004-01-14,21.7578,22.1079,21.7578,22.0006,117000
2004-01-15,22.0796,22.2152,21.8312,22.1418,104200
2004-01-16,22.1474,22.266,21.9102,21.9441,82800
2004-01-20,21.6505,21.8989,21.498,21.786,151300
2004-01-21,21.5375,21.9102,21.3738,21.8651,132400
2004-01-22,22.0232,22.0627,21.8538,21.9667,81900
2004-01-23,21.2891,21.4585,21.0858,21.2495,183200
2004-01-26,21.4754,21.5262,21.1084,21.3681,318200
2004-01-27,20.9615,21.0688,20.8204,20.9728,261100
2004-01-28,21.2608,21.6279,21.018,21.0519,165400
2004-01-29,21.0519,21.0519,20.747,20.9051,170800
2004-01-30,20.73,20.8599,20.5267,20.7357,251900
2004-02-02,20.6227,20.7865,20.442,20.6566,108300
2004-02-03,20.6735,20.9672,20.6114,20.8938,218400
2004-02-04,20.9954,21.0293,20.8373,20.9615,102300
2004-02-05,21.2044,21.2044,20.9615,21.1422,135800
2004-02-06,21.2834,21.6731,21.2834,21.5771,197500
2004-02-09,21.882,22.1079,21.7408,22.0796,155300
2004-02-10,21.7916,21.9667,21.7013,21.7691,92300
2004-02-11,21.7747,22.5201,21.7747,22.4523,119300
2004-02-12,21.3738,21.5658,21.3286,21.4811,201200
2004-02-13,21.4585,21.5262,21.227,21.4641,250200
2004-02-17,21.9554,22.1079,21.8425,22.0571,175400
2004-02-18,21.9667,21.9667,21.7408,21.7691,311100
2004-02-19,22.0345,22.2208,21.8876,21.978,242000
2004-02-20,22.0627,22.0627,21.69,21.7973,190800
2004-02-23,21.7691,21.8481,21.6844,21.7013,260400
2004-02-24,21.6844,22.1079,21.6392,21.9724,326800
2004-02-25,21.8426,21.9992,21.802,21.9876,233400
2004-02-26,21.3614,21.6281,21.1874,21.5585,221600
2004-02-27,21.286,21.3962,21.0251,21.3672,264900
2004-03-01,21.4599,21.7093,21.3498,21.6397,226700
2004-03-02,21.3382,21.3962,21.1468,21.2106,227400
2004-03-03,21.0483,21.2918,20.9497,21.257,157100
2004-03-04,21.3382,21.5237,21.2106,21.4425,121600
2004-03-05,21.4367,21.9064,21.4252,21.6861,177700
2004-03-08,21.5701,21.7267,21.4252,21.4715,254600
2004-03-09,21.5353,21.7441,21.4599,21.4773,120300
2004-03-10,21.2164,21.3846,21.1294,21.17,146100
2004-03-11,20.8743,20.9323,20.567,20.567,244300
2004-03-12,20.5902,20.7003,20.393,20.654,226200
2004-03-15,20.5902,20.7003,20.2597,20.4162,190200
2004-03-16,20.6888,20.7525,20.4104,20.6888,141900
2004-03-17,20.8859,21.0656,20.8105,20.9903,116200
2004-03-18,20.9381,21.1062,20.8047,20.8511,119800
2004-03-19,20.8163,20.9613,20.6714,20.7235,130000
2004-03-22,20.6192,20.6482,20.3177,20.4684,99000
2004-03-23,20.7119,20.8047,20.538,20.7467,111700
2004-03-24,20.509,20.7177,20.4742,20.5264,112200
2004-03-25,20.3235,20.7061,20.2713,20.6366,150500
2004-03-26,20.4974,20.6946,20.3524,20.4684,144000
2004-03-29,20.7293,20.9091,20.6772,20.8221,205000
2004-03-30,20.6018,20.8975,20.5438,20.7293,193600
2004-03-31,20.6888,21.0425,20.6134,20.9555,124500
2004-04-01,20.8685,21.1642,20.8685,21.1236,136000
2004-04-02,21.1004,21.2396,20.9207,20.9903,227800
2004-04-05,20.8279,21.2222,20.7525,21.1062,120100
2004-04-06,20.8685,21.0483,20.7757,20.8627,165300
2004-04-07,21.0251,21.0367,20.7583,20.8743,137600
2004-04-08,21.0193,21.0309,20.8453,21.0077,147400
2004-04-12,21.2048,21.2048,21.0541,21.1468,79900
2004-04-13,21.0483,21.1178,20.7699,20.8047,147100
2004-04-14,20.393,20.7525,20.3293,20.5264,163700
2004-04-15,20.5728,20.683,20.4104,20.6424,65100
2004-04-16,20.654,20.8279,20.4974,20.7467,115300
2004-04-19,20.7293,21.0483,20.7177,20.8801,223600
2004-04-20,21.2396,21.5353,21.0656,21.0714,186700
2004-04-21,21.0714,21.17,20.9613,21.0772,177600
2004-04-22,20.9497,21.3962,20.8743,21.2396,202800
2004-04-23,21.1642,21.4252,21.0714,21.3382,315600
2004-04-26,21.4831,21.5411,21.3208,21.3846,169500
2004-04-27,21.402,21.7441,21.373,21.5585,133200
2004-04-28,21.3092,21.3092,21.0772,21.0888,113000
2004-04-29,21.083,21.3034,20.9555,21.0656,155400
2004-04-30,21.2106,21.4541,21.141,21.2106,177100
2004-05-03,21.3266,21.4483,21.2802,21.3788,163500
2004-05-04,21.5585,21.7731,21.5121,21.7093,220300
2004-05-05,21.6571,21.9064,21.5179,21.5817,156100
2004-05-06,21.315,21.4947,21.1352,21.4947,231400
2004-05-07,21.0541,21.1062,20.8047,20.8743,170700
2004-05-10,20.4974,20.7293,20.393,20.6018,141500
2004-05-11,20.567,20.8743,20.5612,20.6424,127500
2004-05-12,20.7351,21.0599,20.5554,21.0193,165100
2004-05-13,20.567,20.8453,20.2945,20.3814,181000
2004-05-14,20.5264,20.7525,20.3756,20.4452,102400
2004-05-17,20.4916,20.6366,20.3177,20.4858,138900
2004-05-18,20.3814,20.6714,20.3814,20.5844,123200
2004-05-19,21.083,21.1526,20.9207,20.9207,112500
2004-05-20,20.8221,20.9323,20.5786,20.7235,116300
2004-05-21,21.257,21.3382,21.1062,21.2396,146100
2004-05-24,21.1874,21.1874,20.9207,21.1178,154200
2004-05-25,21.1526,21.5469,21.1352,21.5469,136700
2004-05-26,20.9381,21.3672,20.8221,21.2744,182400
2004-05-27,20.8975,21.0425,20.7815,20.9613,323800
2004-05-28,20.7409,20.7409,20.4452,20.6134,203200
2004-06-01,20.6656,20.9265,20.5612,20.8801,219900
2004-06-02,20.9265,20.9903,20.683,20.8627,202700
2004-06-03,20.6656,20.8569,20.5728,20.7003,178100
2004-06-04,20.8163,21.0251,20.7757,20.9497,136300
2004-06-07,21.0019,21.2512,20.8917,21.2106,117200
2004-06-08,21.1816,21.199,20.9961,21.1642,155300
2004-06-09,21.1642,21.1642,20.8917,20.9323,144500
2004-06-10,21.1062,21.4136,21.0772,21.3092,128700
2004-06-14,20.6134,20.8221,20.4974,20.6366,221100
2004-06-15,20.7583,20.8047,20.5554,20.7003,175000
2004-06-16,20.8627,20.8801,20.683,20.7873,201300
2004-06-17,20.8743,21.0772,20.8395,20.9381,130500
2004-06-18,20.8627,21.0541,20.8627,21.0425,108600
2004-06-21,20.9845,21.2976,20.8221,20.8743,155500
2004-06-22,20.7235,20.8511,20.567,20.8163,170800
2004-06-23,20.596,20.6656,20.4394,20.625,240200
2004-06-24,20.2829,20.5728,20.2829,20.4684,288800
2004-06-25,20.2945,20.3988,20.1669,20.2887,293900
2004-06-28,20.4858,20.6366,20.3814,20.3814,124700
2004-06-29,20.1553,20.3235,20.0683,20.2191,175200
2004-06-30,20.2829,20.2887,19.9987,20.2133,233700
2004-07-01,20.3235,20.3235,19.8886,20.0915,221400
2004-07-02,20.0219,20.0509,19.7552,19.9871,270200
2004-07-06,19.8364,20.0335,19.7262,19.877,203100
2004-07-07,20.0219,20.1669,19.9002,20.0741,180300
2004-07-08,20.0277,20.1321,19.9118,19.9755,190000
2004-07-09,19.964,20.0625,19.7958,20.0045,296600
2004-07-12,19.8364,19.9697,19.732,19.9234,208700
2004-07-13,19.8596,19.9408,19.7146,19.8306,213500
2004-07-14,19.7552,20.0857,19.7436,19.8654,163000
2004-07-15,19.6102,19.6218,19.3261,19.4015,309100
2004-07-16,19.616,19.7146,19.4711,19.5697,205200
2004-07-19,19.5871,19.5871,19.3957,19.4537,203000
2004-07-20,19.216,19.6102,19.2102,19.5465,258300
2004-07-21,19.819,19.8828,19.6566,19.6856,181300
2004-07-22,19.2565,19.4189,19.1638,19.3667,265800
2004-07-23,19.4769,19.4885,19.187,19.4015,237300
2004-07-26,19.187,19.2681,19.0072,19.1696,230400
2004-07-27,19.3667,19.4653,19.2102,19.3435,145300
2004-07-28,19.6218,19.8886,19.4943,19.7436,195300
2004-07-29,19.8422,20.0161,19.645,19.8596,171600
2004-07-30,19.5349,19.8538,19.4131,19.6102,209700
2004-08-02,19.7726,20.0567,19.7378,19.9871,187900
2004-08-03,19.6682,19.7958,19.5755,19.6856,182100
2004-08-04,19.5117,20.3408,19.4363,20.3408,319800
2004-08-05,20.5264,20.7177,20.2655,20.2655,299200
2004-08-06,21.86,22.1384,21.3382,21.6977,765600
2004-08-09,21.6745,21.7499,21.4541,21.5179,291300
2004-08-10,22.3065,22.4457,22.034,22.1558,371200
2004-08-11,21.86,22.1268,21.6745,21.9296,187200
2004-08-12,21.9992,22.0108,21.7789,21.8426,296300
2004-08-13,22.0398,22.2137,21.9064,22.0978,314600
2004-08-16,22.2253,22.4805,22.1789,22.3587,170600
2004-08-17,22.3877,22.5037,22.2079,22.3529,143200
2004-08-18,22.1636,22.4581,21.9398,22.4522,206000
2004-08-19,22.034,22.034,21.7926,21.9575,282600
2004-08-20,21.9457,22.0694,21.8161,21.9162,136000
2004-08-23,21.9693,22.146,21.8456,21.9751,122600
2004-08-24,21.9221,22.0871,21.8986,22.034,82400
2004-08-25,22.1872,22.4522,22.146,22.3933,215500
2004-08-26,22.146,22.2343,22.0635,22.1518,141300
2004-08-27,22.2166,22.2166,21.9928,22.0871,119400
2004-08-30,22.1283,22.2049,21.9869,22.0988,106100
2004-08-31,21.981,22.2579,21.8868,22.0164,142000
2004-09-01,22.0694,22.2637,22.0164,22.1165,92600
2004-09-02,22.0988,22.2814,22.0576,22.2814,113700
2004-09-03,22.146,22.3815,22.0988,22.2932,107700
2004-09-07,22.2932,22.5052,22.2049,22.2637,167800
2004-09-08,22.2696,22.4993,22.2225,22.358,99200
2004-09-09,22.2343,22.57,22.1695,22.5229,127200
2004-09-10,22.7585,22.841,22.6466,22.7762,159800
2004-09-13,22.8468,22.9234,22.7173,22.8645,296500
2004-09-14,22.7467,22.9411,22.3698,22.8822,125700
2004-09-15,22.8233,22.8233,22.4876,22.5582,178600
2004-09-16,22.5582,22.9411,22.5582,22.7821,124000
2004-09-17,22.7644,22.7938,22.411,22.7644,153000
2004-09-20,22.4758,22.5818,22.3815,22.4993,123400
2004-09-21,22.9941,23.265,22.8233,23.1885,283700
2004-09-22,23.2297,23.318,23.0648,23.0707,144300
2004-09-23,22.8233,22.8586,22.146,22.1931,214600
2004-09-24,22.8115,23.1826,22.8056,23.0412,174900
2004-09-27,22.7997,22.9588,22.6643,22.9175,118300
2004-09-28,22.8527,22.8881,22.6348,22.8292,143400
2004-09-29,22.8292,23.0942,22.7762,23.0707,147400
2004-09-30,22.729,22.8704,22.6348,22.7879,146100
2004-10-01,23.0707,23.4653,22.9941,23.3828,218800
2004-10-04,23.5242,23.7951,23.4771,23.6243,263700
2004-10-05,23.8305,24.0661,23.695,23.748,141200
2004-10-06,23.5242,23.7657,23.4712,23.7539,133600
2004-10-07,23.5772,23.8658,23.5006,23.7068,150700
2004-10-08,24.178,24.5019,24.0425,24.1426,236500
2004-10-11,24.4901,24.5726,24.3252,24.3605,263300
2004-10-12,23.8776,23.8776,23.5772,23.6891,266800
2004-10-13,24.0896,24.0896,23.5006,23.6773,274500
2004-10-14,23.907,23.9306,23.5536,23.5713,231200
2004-10-15,23.5242,23.7774,23.4241,23.6597,213800
2004-10-18,23.7068,23.7657,23.3593,23.6773,201200
2004-10-19,23.7716,23.8952,23.5831,23.6302,212800
2004-10-20,23.4064,23.7657,23.4064,23.7657,109800
2004-10-21,23.6773,23.6773,23.3534,23.5183,234200
2004-10-22,23.536,23.6302,23.2297,23.3416,118100
2004-10-25,23.3357,23.4241,23.1413,23.2179,96900
2004-10-26,23.3652,23.7421,23.3357,23.6479,120900
2004-10-27,23.6773,23.6773,23.3593,23.5713,126000
2004-10-28,23.5006,23.6773,23.2532,23.5477,1111700
2004-10-29,23.3063,23.3475,23.1767,23.2415,243500
2004-11-01,23.3769,23.6714,23.2768,23.5006,95900
2004-11-02,23.9777,24.2074,23.9424,23.9895,204900
2004-11-03,24.3723,24.4018,24.1485,24.2545,122000
2004-11-04,24.2369,24.5137,24.0543,24.5019,81900
2004-11-05,24.5314,24.6609,24.4548,24.602,111200
2004-11-08,24.4312,24.7198,24.3723,24.6786,127300
2004-11-09,24.5314,24.6492,24.4253,24.5608,95600
2004-11-10,24.8258,24.8847,24.5196,24.7257,167000
2004-11-11,24.9024,24.9967,24.7434,24.9319,151000
2004-11-12,24.8671,25.0556,24.7316,24.9731,130400
2004-11-15,25.0909,25.191,24.9319,24.9731,212400
2004-11-16,24.9436,25.1203,24.8789,25.0084,123200
2004-11-17,25.2911,25.4148,25.2087,25.4148,158700
2004-11-18,25.2853,25.3383,25.1262,25.1734,107500
2004-11-19,25.2558,25.2558,24.7728,25.0084,126900
2004-11-22,24.6433,24.9967,24.6079,24.8258,139800
2004-11-23,24.8965,25.1203,24.7905,25.0025,116600
2004-11-24,25.0084,25.0732,24.7787,24.9613,110900
2004-11-26,24.4136,24.4548,24.2722,24.3429,193800
2004-11-29,24.5196,24.7198,24.443,24.5255,254100
2004-11-30,24.6315,24.6315,24.3723,24.5137,121600
2004-12-01,24.9201,25.3854,24.9201,25.297,112100
2004-12-02,25.4443,25.4973,24.926,25.0261,147800
2004-12-03,25.2322,25.621,25.2264,25.5209,146000
2004-12-06,25.4148,25.6269,25.2735,25.4796,156400
2004-12-07,25.3677,25.3677,24.8847,24.8906,144500
2004-12-08,24.9849,25.3265,24.9378,25.1321,132600
2004-12-09,24.9378,25.3029,24.8258,25.1792,95500
2004-12-10,24.9731,25.4148,24.9613,25.3265,92400
2004-12-13,25.5032,25.8448,25.3854,25.7623,178100
2004-12-14,25.8507,25.9155,25.4561,25.7918,112600
2004-12-15,26.0451,26.3867,26.0392,26.263,176000
2004-12-16,26.4102,26.475,26.1216,26.3513,159900
2004-12-17,26.1275,26.263,25.8507,26.1216,176000
2004-12-20,26.4515,26.5751,26.2689,26.3219,133100
2004-12-21,26.1746,26.2276,25.9979,26.157,98600
2004-12-22,26.1923,26.3572,26.0922,26.2041,155000
2004-12-23,26.3984,26.6223,26.3101,26.475,103700
2004-12-27,26.6812,26.8579,26.5634,26.7577,111400
2004-12-28,26.8932,26.9462,26.6399,26.8343,115200
2004-12-29,26.5457,26.5928,26.4279,26.4868,139700
2004-12-30,26.6929,26.9757,26.5869,26.8284,89900
2004-12-31,27.0876,27.0876,26.7872,26.905,86200
2005-01-03,27.0758,27.0758,26.5104,26.5398,96000
2005-01-04,26.6753,26.6753,26.21,26.3101,145300
2005-01-05,26.4456,26.6164,26.316,26.4868,166900
2005-01-06,26.21,26.263,26.0804,26.157,132200
2005-01-07,26.5045,26.5634,26.1157,26.2983,140000
2005-01-10,26.7931,26.905,26.7165,26.7518,189300
2005-01-11,26.7224,26.7224,26.3631,26.3926,199400
2005-01-12,26.3749,26.6576,26.3278,26.5339,106200
2005-01-13,26.4515,26.4515,25.9096,26.1746,217300
2005-01-14,26.2748,26.4397,26.2335,26.3101,142700
2005-01-18,26.0451,26.1982,25.8742,26.1982,202500
2005-01-19,26.3808,26.4515,26.0509,26.0745,123300
2005-01-20,25.9508,26.1687,25.8566,25.8978,145700
2005-01-21,25.8978,26.1511,25.8271,26.0038,129000
2005-01-24,25.78,25.8566,25.621,25.7388,123500
2005-01-25,25.886,26.0509,25.5974,25.7623,281400
2005-01-26,25.7329,25.7564,25.5209,25.7034,150900
2005-01-27,25.8507,25.9685,25.6799,25.8507,136300
2005-01-28,25.8389,25.886,25.6269,25.8036,132400
2005-01-31,26.0097,26.1805,25.9155,26.0038,93000
2005-02-01,26.0392,26.8166,26.0392,26.7165,203900
2005-02-02,26.5693,26.6988,26.4691,26.5339,75400
2005-02-03,26.6046,26.7401,26.4868,26.6694,111500
2005-02-04,26.6046,26.852,26.5221,26.6812,106300
2005-02-07,26.475,26.528,26.0686,26.21,167800
2005-02-08,26.2041,26.475,26.1157,26.4161,426200
2005-02-09,26.4161,26.422,26.157,26.2276,145100
2005-02-10,26.0333,26.5045,25.9626,26.316,164700
2005-02-11,26.5162,27.0876,26.4986,26.9757,125800
2005-02-14,27.1347,27.2643,26.9698,27.0935,174200
2005-02-15,27.3762,27.5234,27.3173,27.4527,151100
2005-02-16,27.064,27.329,26.8991,27.1229,145800
2005-02-17,27.2701,27.3879,27.1524,27.223,157200
2005-02-18,27.3879,27.6824,27.3173,27.5411,215400
2005-02-22,27.3055,27.4468,27.1229,27.1347,287700
2005-02-23,27.0563,27.1711,26.9112,27.0139,361000
2005-02-24,26.893,26.893,26.4276,26.8507,198400
2005-02-25,26.5666,26.8084,26.476,26.8024,242800
2005-02-28,26.6513,26.6996,26.4397,26.5666,201300
2005-03-01,26.7177,27.0804,26.7177,26.893,136400
2005-03-02,26.3551,26.5001,26.2704,26.4155,283700
2005-03-03,26.349,26.5062,26.2946,26.4457,190800
2005-03-04,26.8024,27.1711,26.7782,27.0139,176200
2005-03-07,26.5183,26.5606,26.1979,26.476,237100
2005-03-08,26.5424,26.5969,26.2946,26.3611,222000
2005-03-09,26.6331,26.754,26.4639,26.476,158000
2005-03-10,26.5304,26.6573,26.3369,26.4941,161300
2005-03-11,26.7238,26.9233,26.6029,26.615,132300
2005-03-14,26.3913,26.476,26.2523,26.3248,141000
2005-03-15,26.8749,26.8749,26.476,26.488,154200
2005-03-16,26.482,26.5969,26.1858,26.2765,195800
2005-03-17,25.9803,25.9924,25.7204,25.8413,247300
2005-03-18,25.6176,25.7022,25.3456,25.6055,430900
2005-03-21,25.267,25.4846,25.0917,25.3456,264000
2005-03-22,25.2126,25.4665,24.4812,24.995,288600
2005-03-23,24.7955,25.0434,24.723,24.8137,250800
2005-03-24,25.1159,25.267,24.9708,24.9708,186700
2005-03-28,25.0252,25.4,25.0131,25.0373,138600
2005-03-29,25.0071,25.2368,24.8922,24.9587,194400
2005-03-30,24.8741,25.0494,24.8197,24.995,186600
2005-03-31,25.0857,25.1824,24.9043,25.0494,442200
2005-04-01,25.533,25.6297,25.001,25.0494,159400
2005-04-04,24.8801,25.1461,24.7532,25.0857,135400
2005-04-05,25.1945,25.2187,25.0494,25.1824,192400
2005-04-06,25.2549,25.3939,25.1219,25.261,152900
2005-04-07,25.2912,25.4786,25.2368,25.3335,356000
2005-04-08,25.3577,25.4907,25.1461,25.3758,131500
2005-04-11,25.7627,25.7627,25.4786,25.6116,128000
2005-04-12,25.4846,25.6176,25.2126,25.539,152400
2005-04-13,25.8413,26.0045,25.7204,25.7566,186800
2005-04-14,26.1072,26.2402,25.9319,25.944,198100
2005-04-15,25.6841,25.8292,25.4181,25.533,186400
2005-04-18,25.4544,25.5934,25.3698,25.5088,135800
2005-04-19,25.811,26.0528,25.811,25.9984,233900
2005-04-20,25.8352,25.8473,25.4846,25.5148,151600
2005-04-21,25.7506,25.9017,25.5934,25.811,233700
2005-04-22,25.8473,25.9803,25.7143,25.8533,125400
2005-04-25,25.7506,25.9319,25.7204,25.9078,171200
2005-04-26,25.406,25.539,25.2307,25.3698,222500
2005-04-27,24.9587,25.1642,24.8016,25.0554,362000
2005-04-28,24.6323,24.9345,24.584,24.6686,452800
2005-04-29,25.1038,25.1703,24.8439,25.0857,317400
2005-05-02,25.2066,25.7385,24.9043,25.0796,159200
2005-05-03,24.8197,25.2307,24.7713,25.0857,160300
2005-05-04,25.1401,25.5088,25.0373,25.3879,161600
2005-05-05,25.5269,25.7083,25.3879,25.4665,217400
2005-05-06,25.5148,25.5148,25.2731,25.3395,129900
2005-05-09,25.2368,25.5028,25.1461,25.4544,172700
2005-05-10,25.0071,25.0131,24.723,24.7955,243200
2005-05-11,24.5296,24.6928,24.4026,24.6625,346700
2005-05-12,24.6263,24.6988,24.4268,24.4751,157700
2005-05-13,24.2817,24.4691,24.1185,24.179,211100
2005-05-16,24.0218,24.3301,23.9734,24.2394,246100
2005-05-17,23.9976,24.4207,23.9916,24.2273,308600
2005-05-18,24.324,24.6384,24.2757,24.5235,335900
2005-05-19,24.6323,24.6323,24.4812,24.4933,206200
2005-05-20,24.1971,24.3482,24.0883,24.2636,292400
2005-05-23,24.2636,24.5416,24.2213,24.4207,352200
2005-05-24,24.4449,24.457,24.3361,24.3905,167700
2005-05-25,24.4751,24.6202,24.4147,24.4268,332700
2005-05-26,23.242,23.5443,23.1816,23.4657,616900
2005-05-27,23.2722,23.3629,23.109,23.2722,337700
2005-05-31,23.2299,23.242,23.1151,23.1393,245500
2005-06-01,23.0788,23.4234,23.0788,23.2662,218100
2005-06-02,23.4596,23.4596,23.2964,23.4173,215400
2005-06-03,23.0486,23.1332,22.8491,22.9337,352600
2005-06-06,23.0063,23.1937,22.8793,23.0969,240300
2005-06-07,23.2722,23.5019,23.2058,23.4052,204300
2005-06-08,23.4657,23.508,23.0002,23.1453,218800
2005-06-09,23.0546,23.2481,22.9035,23.2299,163400
2005-06-10,23.4838,23.5201,23.2239,23.381,165700
2005-06-13,23.2904,23.4475,23.2178,23.4113,266100
2005-06-14,23.5745,23.6228,23.4596,23.5443,223900
2005-06-15,23.6954,23.6954,23.4234,23.6349,260200
2005-06-16,23.6168,23.7558,23.4113,23.6833,335600
2005-06-17,24.0157,24.0641,23.8828,23.9855,316000
2005-06-20,23.5745,23.8586,23.5019,23.8163,181700
2005-06-21,23.9372,24.2636,23.9069,24.185,203100
2005-06-22,24.4389,24.6202,24.3724,24.6021,278000
2005-06-23,25.0252,25.0917,24.7109,24.729,397500
2005-06-24,24.7593,24.7834,24.6142,24.6384,174300
2005-06-27,24.4449,24.5296,24.3845,24.3966,132200
2005-06-28,24.5175,24.6928,24.4147,24.6928,118000
2005-06-29,24.3905,24.4812,24.2636,24.4207,355000
2005-06-30,24.3119,24.4026,24.1366,24.1427,309500
2005-07-01,24.3784,24.4449,24.1608,24.2515,176200
2005-07-05,23.8767,24.0702,23.7558,23.9674,232800
2005-07-06,23.9613,24.0883,23.8465,23.9493,194200
2005-07-07,23.1513,23.5745,23.1332,23.4838,580200
