Month,Dept,Weekly_Sales,CPI,Unemployment
5.0,55,11757.34,129.0756774,13.736
5.0,2,74696.05,129.0756774,13.736
5.0,72,51863.98,129.0756774,13.736
5.0,10,17943.17,129.0756774,13.736
5.0,25,19054.73,129.0756774,13.736
5.0,95,42783.51,129.0756774,13.736
5.0,13,47106.05,129.0756774,13.736
5.0,5,21913.48,129.0756774,13.736
5.0,46,34253.55,129.0756774,13.736
5.0,17,10246.6,129.0756774,13.736
5.0,26,13059.9,129.0756774,13.736
5.0,8,39780.44,129.0756774,13.736
5.0,90,10856.58,129.0756774,13.736
5.0,4,26625.58,129.0756774,13.736
5.0,34,21558.99,129.0756774,13.736
5.0,92,22624.42,129.0756774,13.736
5.0,82,14121.51,129.0756774,13.736
5.0,40,46763.07,129.0756774,13.736
5.0,9,19862.11,129.0756774,13.736
5.0,32,10350.19,129.0756774,13.736
5.0,14,15979.83,129.0756774,13.736
5.0,79,41798.39,129.0756774,13.736
5.0,7,27826.42,129.0623548,13.736
5.0,13,47110.39,129.0623548,13.736
5.0,2,72684.11,129.0623548,13.736
5.0,3,10943.66,129.0623548,13.736
5.0,11,17978.59,129.0623548,13.736
5.0,40,46342.45,129.0623548,13.736
5.0,5,21265.85,129.0623548,13.736
5.0,8,41391.92,129.0623548,13.736
5.0,23,38345.52,129.0623548,13.736
5.0,16,14124.43,129.0623548,13.736
5.0,87,10323.81,129.0623548,13.736
5.0,90,10558.88,129.0623548,13.736
5.0,17,10296.71,129.0623548,13.736
5.0,4,26575.05,129.0623548,13.736
5.0,82,14896.34,129.0623548,13.736
5.0,26,13348.37,129.0623548,13.736
5.0,25,21655.51,129.0623548,13.736
5.0,10,20376.09,129.0623548,13.736
5.0,55,10272.37,129.0623548,13.736
5.0,79,41801.99,129.0623548,13.736
5.0,92,22946.13,129.0623548,13.736
5.0,1,11502.03,129.0623548,13.736
5.0,72,49393.44,129.0623548,13.736
5.0,95,46826.85,129.0623548,13.736
5.0,38,61032.58,129.0623548,13.736
5.0,46,34862.63,129.0623548,13.736
5.0,34,22983.85,129.0623548,13.736
5.0,9,23923.44,129.0623548,13.736
5.0,14,15738.66,129.0623548,13.736
5.0,74,15996.53,129.0623548,13.736
6.0,11,18205.31,129.0490323,13.736
6.0,7,29471.26,129.0490323,13.736
6.0,87,11468.53,129.0490323,13.736
6.0,17,10662.28,129.0490323,13.736
6.0,2,77121.05,129.0490323,13.736
6.0,16,11389.65,129.0490323,13.736
6.0,40,47657.63,129.0490323,13.736
6.0,10,19993.75,129.0490323,13.736
6.0,55,11549.92,129.0490323,13.736
6.0,1,12013.41,129.0490323,13.736
6.0,8,42264.56,129.0490323,13.736
6.0,13,49505.78,129.0490323,13.736
6.0,25,21733.14,129.0490323,13.736
6.0,90,11386.29,129.0490323,13.736
6.0,79,44476.57,129.0490323,13.736
6.0,5,22648.67,129.0490323,13.736
6.0,34,21706.67,129.0490323,13.736
6.0,72,47987.08,129.0490323,13.736
6.0,82,16211.62,129.0490323,13.736
6.0,95,47171.33,129.0490323,13.736
6.0,4,28288.94,129.0490323,13.736
6.0,92,24761.53,129.0490323,13.736
6.0,26,13500.88,129.0490323,13.736
6.0,23,35562.2,129.0490323,13.736
6.0,74,16911.45,129.0490323,13.736
6.0,14,17911.3,129.0490323,13.736
6.0,38,45720.85,129.0490323,13.736
6.0,9,23236.48,129.0490323,13.736
6.0,46,34709.62,129.0490323,13.736
6.0,25,22160.85,129.0357097,13.736
6.0,2,77511.67,129.0357097,13.736
6.0,16,11943.14,129.0357097,13.736
6.0,55,11065.83,129.0357097,13.736
6.0,7,32819.98,129.0357097,13.736
6.0,13,48079.86,129.0357097,13.736
6.0,40,46406.29,129.0357097,13.736
6.0,8,43287.84,129.0357097,13.736
6.0,26,12925.09,129.0357097,13.736
6.0,87,11295.72,129.0357097,13.736
6.0,90,10920.01,129.0357097,13.736
6.0,5,22262.72,129.0357097,13.736
6.0,3,10429.85,129.0357097,13.736
6.0,95,51246.49,129.0357097,13.736
6.0,10,20372.45,129.0357097,13.736
6.0,79,45019.77,129.0357097,13.736
6.0,34,23471.14,129.0357097,13.736
6.0,72,45705.78,129.0357097,13.736
6.0,82,15240.12,129.0357097,13.736
6.0,92,26320.94,129.0357097,13.736
6.0,17,10456.06,129.0357097,13.736
6.0,23,39699.41,129.0357097,13.736
6.0,4,27745.58,129.0357097,13.736
6.0,9,22953.1,129.0357097,13.736
6.0,46,37182.97,129.0357097,13.736
6.0,38,56571.71,129.0357097,13.736
6.0,74,18296.73,129.0357097,13.736
6.0,1,13825.52,129.0357097,13.736
6.0,14,17618.36,129.0357097,13.736
6.0,11,19043.7,129.0357097,13.736
6.0,55,10689.2,129.0432,13.736
6.0,5,20491.54,129.0432,13.736
6.0,25,22129.71,129.0432,13.736
6.0,87,11563.89,129.0432,13.736
6.0,40,47121.66,129.0432,13.736
6.0,79,43648.2,129.0432,13.736
6.0,14,17618.6,129.0432,13.736
6.0,23,43842.3,129.0432,13.736
6.0,90,10775.09,129.0432,13.736
6.0,9,25526.71,129.0432,13.736
6.0,26,12241.28,129.0432,13.736
6.0,16,10884.96,129.0432,13.736
6.0,38,39868.99,129.0432,13.736
6.0,10,20564.87,129.0432,13.736
6.0,72,50404.26,129.0432,13.736
6.0,13,45474.48,129.0432,13.736
6.0,11,24574.83,129.0432,13.736
6.0,33,10273.38,129.0432,13.736
6.0,34,25468.66,129.0432,13.736
6.0,82,14781.18,129.0432,13.736
6.0,1,11548.37,129.0432,13.736
6.0,7,36715.99,129.0432,13.736
6.0,92,22612.13,129.0432,13.736
6.0,8,40974.76,129.0432,13.736
6.0,95,52803.44,129.0432,13.736
6.0,74,17044.39,129.0432,13.736
6.0,17,11029.62,129.0432,13.736
6.0,2,75804.58,129.0432,13.736
6.0,4,26120.37,129.0432,13.736
6.0,46,36601.65,129.0432,13.736
6.0,14,16542.5,129.0663,13.736
6.0,90,10780.94,129.0663,13.736
6.0,32,10195.28,129.0663,13.736
6.0,40,42611.17,129.0663,13.736
6.0,5,23839.77,129.0663,13.736
6.0,26,11875.31,129.0663,13.736
6.0,55,13156.29,129.0663,13.736
6.0,4,24578.11,129.0663,13.736
6.0,10,23092.29,129.0663,13.736
6.0,23,50546.18,129.0663,13.736
6.0,79,41346.29,129.0663,13.736
6.0,87,11607.52,129.0663,13.736
6.0,9,26642.04,129.0663,13.736
6.0,25,22451.64,129.0663,13.736
6.0,16,12410.14,129.0663,13.736
6.0,2,73040.76,129.0663,13.736
6.0,8,43390.29,129.0663,13.736
6.0,74,16771.39,129.0663,13.736
6.0,46,37056.39,129.0663,13.736
6.0,82,14912.44,129.0663,13.736
6.0,92,22418.54,129.0663,13.736
6.0,34,24528.34,129.0663,13.736
6.0,72,59458.19,129.0663,13.736
6.0,38,45962.47,129.0663,13.736
6.0,13,44324.61,129.0663,13.736
6.0,17,10620.76,129.0663,13.736
6.0,95,51496.82,129.0663,13.736
6.0,7,32670.24,129.0663,13.736
6.0,11,21188.95,129.0663,13.736
6.0,1,10746.61,129.0663,13.736
7.0,10,21750.07,129.0894,13.503
7.0,23,37953.05,129.0894,13.503
7.0,87,10251.98,129.0894,13.503
7.0,9,26677.35,129.0894,13.503
7.0,14,15677.83,129.0894,13.503
7.0,16,12875.97,129.0894,13.503
7.0,5,21419.34,129.0894,13.503
7.0,90,11804.91,129.0894,13.503
7.0,82,14126.43,129.0894,13.503
7.0,4,26920.19,129.0894,13.503
7.0,25,21230.38,129.0894,13.503
7.0,26,13121.61,129.0894,13.503
7.0,55,11693.5,129.0894,13.503
7.0,1,11404.93,129.0894,13.503
7.0,79,41688.86,129.0894,13.503
7.0,2,73940.21,129.0894,13.503
7.0,34,23387.31,129.0894,13.503
7.0,72,48769.72,129.0894,13.503
7.0,74,16539.43,129.0894,13.503
7.0,13,44934.43,129.0894,13.503
7.0,38,52853.22,129.0894,13.503
7.0,7,31579.38,129.0894,13.503
7.0,40,44494.42,129.0894,13.503
7.0,95,51315.28,129.0894,13.503
7.0,11,20149.38,129.0894,13.503
7.0,8,41853.7,129.0894,13.503
7.0,92,24126.82,129.0894,13.503
7.0,46,35601.92,129.0894,13.503
7.0,16,12376.13,129.1125,13.503
7.0,25,22425.04,129.1125,13.503
7.0,10,17573.32,129.1125,13.503
7.0,87,10813.56,129.1125,13.503
7.0,82,15097.7,129.1125,13.503
7.0,14,16790.53,129.1125,13.503
7.0,79,43267.1,129.1125,13.503
7.0,9,24250.48,129.1125,13.503
7.0,4,28352.04,129.1125,13.503
7.0,7,32218.88,129.1125,13.503
7.0,72,42335.17,129.1125,13.503
7.0,17,10197.09,129.1125,13.503
7.0,40,43753.57,129.1125,13.503
7.0,1,11555.05,129.1125,13.503
7.0,23,36851.5,129.1125,13.503
7.0,26,12786.88,129.1125,13.503
7.0,92,25145.8,129.1125,13.503
7.0,38,46162.09,129.1125,13.503
7.0,8,41620.72,129.1125,13.503
7.0,74,15643.69,129.1125,13.503
7.0,11,18451.85,129.1125,13.503
7.0,5,19886.65,129.1125,13.503
7.0,95,50181.76,129.1125,13.503
7.0,90,10905.68,129.1125,13.503
7.0,46,34119.18,129.1125,13.503
7.0,13,47085.54,129.1125,13.503
7.0,34,24053.87,129.1125,13.503
7.0,2,76780.0,129.1125,13.503
7.0,82,14294.45,129.1338387,13.503
7.0,14,17106.4,129.1338387,13.503
7.0,87,11335.83,129.1338387,13.503
7.0,25,20398.08,129.1338387,13.503
7.0,4,25957.08,129.1338387,13.503
7.0,79,41080.42,129.1338387,13.503
7.0,10,20586.69,129.1338387,13.503
7.0,3,10549.44,129.1338387,13.503
7.0,26,11732.78,129.1338387,13.503
7.0,72,47892.58,129.1338387,13.503
7.0,74,17145.1,129.1338387,13.503
7.0,46,34906.95,129.1338387,13.503
7.0,2,75649.5,129.1338387,13.503
7.0,8,42118.75,129.1338387,13.503
7.0,92,22721.39,129.1338387,13.503
7.0,9,22011.53,129.1338387,13.503
7.0,23,38349.03,129.1338387,13.503
7.0,7,25464.09,129.1338387,13.503
7.0,55,11777.96,129.1338387,13.503
7.0,1,12282.31,129.1338387,13.503
7.0,90,11010.29,129.1338387,13.503
7.0,5,20833.06,129.1338387,13.503
7.0,95,48681.04,129.1338387,13.503
7.0,34,22769.44,129.1338387,13.503
7.0,13,45634.97,129.1338387,13.503
7.0,38,49249.26,129.1338387,13.503
7.0,40,44114.93,129.1338387,13.503
7.0,11,19167.13,129.1338387,13.503
7.0,14,15702.31,129.1507742,13.503
7.0,25,19190.9,129.1507742,13.503
7.0,87,11650.42,129.1507742,13.503
7.0,74,15288.06,129.1507742,13.503
7.0,46,35518.98,129.1507742,13.503
7.0,82,14790.2,129.1507742,13.503
7.0,79,41697.97,129.1507742,13.503
7.0,10,19349.24,129.1507742,13.503
7.0,4,25508.75,129.1507742,13.503
7.0,7,26645.16,129.1507742,13.503
7.0,8,41663.63,129.1507742,13.503
7.0,92,22924.52,129.1507742,13.503
7.0,26,10823.31,129.1507742,13.503
7.0,23,36330.01,129.1507742,13.503
7.0,72,41830.49,129.1507742,13.503
7.0,3,14659.79,129.1507742,13.503
7.0,17,10772.94,129.1507742,13.503
7.0,55,10862.27,129.1507742,13.503
7.0,2,73804.53,129.1507742,13.503
7.0,95,47753.64,129.1507742,13.503
7.0,1,11777.36,129.1507742,13.503
7.0,9,20699.51,129.1507742,13.503
7.0,90,11819.7,129.1507742,13.503
7.0,38,44551.33,129.1507742,13.503
7.0,34,20763.48,129.1507742,13.503
7.0,11,18088.72,129.1507742,13.503
7.0,5,21594.62,129.1507742,13.503
7.0,13,46550.49,129.1507742,13.503
7.0,40,45045.74,129.1507742,13.503
7.0,25,18663.87,129.1677097,13.503
7.0,46,30746.19,129.1677097,13.503
7.0,14,14146.1,129.1677097,13.503
7.0,74,14607.36,129.1677097,13.503
7.0,72,47714.72,129.1677097,13.503
7.0,4,24199.63,129.1677097,13.503
7.0,82,14309.79,129.1677097,13.503
7.0,3,17540.53,129.1677097,13.503
7.0,92,20848.22,129.1677097,13.503
7.0,79,40731.76,129.1677097,13.503
7.0,2,71323.69,129.1677097,13.503
7.0,13,45349.15,129.1677097,13.503
7.0,9,19588.31,129.1677097,13.503
7.0,8,39289.57,129.1677097,13.503
7.0,38,48672.53,129.1677097,13.503
7.0,7,23791.49,129.1677097,13.503
7.0,95,43775.83,129.1677097,13.503
7.0,10,20105.87,129.1677097,13.503
7.0,34,21118.24,129.1677097,13.503
7.0,1,11225.53,129.1677097,13.503
7.0,23,35887.46,129.1677097,13.503
7.0,90,11591.55,129.1677097,13.503
7.0,55,10147.21,129.1677097,13.503
7.0,5,18216.12,129.1677097,13.503
7.0,11,19213.6,129.1677097,13.503
7.0,40,41494.4,129.1677097,13.503
8.0,34,27333.57,129.1846452,13.503
8.0,25,22257.23,129.1846452,13.503
8.0,74,17416.7,129.1846452,13.503
8.0,92,26822.75,129.1846452,13.503
8.0,24,10114.92,129.1846452,13.503
8.0,7,24830.59,129.1846452,13.503
8.0,95,50377.46,129.1846452,13.503
8.0,87,12609.12,129.1846452,13.503
8.0,79,41928.21,129.1846452,13.503
8.0,11,20979.3,129.1846452,13.503
8.0,9,19658.3,129.1846452,13.503
8.0,82,14510.82,129.1846452,13.503
8.0,72,42068.88,129.1846452,13.503
8.0,2,78429.24,129.1846452,13.503
8.0,1,12641.13,129.1846452,13.503
8.0,3,24861.32,129.1846452,13.503
8.0,46,32045.8,129.1846452,13.503
8.0,38,51801.49,129.1846452,13.503
8.0,90,12593.19,129.1846452,13.503
8.0,8,43581.2,129.1846452,13.503
8.0,23,38425.95,129.1846452,13.503
8.0,26,11630.52,129.1846452,13.503
8.0,4,29006.48,129.1846452,13.503
8.0,55,11171.98,129.1846452,13.503
8.0,10,21148.13,129.1846452,13.503
8.0,5,25750.36,129.1846452,13.503
8.0,14,16724.52,129.1846452,13.503
8.0,40,46274.42,129.1846452,13.503
8.0,13,49137.75,129.1846452,13.503
8.0,34,22609.2,129.2015806,13.503
8.0,24,12844.35,129.2015806,13.503
8.0,17,10467.73,129.2015806,13.503
8.0,9,23245.7,129.2015806,13.503
8.0,7,20298.02,129.2015806,13.503
8.0,82,14633.39,129.2015806,13.503
8.0,11,18394.98,129.2015806,13.503
8.0,92,23893.05,129.2015806,13.503
8.0,79,44942.29,129.2015806,13.503
8.0,95,45891.54,129.2015806,13.503
8.0,1,11881.93,129.2015806,13.503
8.0,3,34676.92,129.2015806,13.503
8.0,74,14766.27,129.2015806,13.503
8.0,26,12046.42,129.2015806,13.503
8.0,33,10643.55,129.2015806,13.503
8.0,38,50023.07,129.2015806,13.503
8.0,46,32992.24,129.2015806,13.503
8.0,5,23318.78,129.2015806,13.503
8.0,72,46878.68,129.2015806,13.503
8.0,2,73729.52,129.2015806,13.503
8.0,8,41520.03,129.2015806,13.503
8.0,10,21370.37,129.2015806,13.503
8.0,4,26468.83,129.2015806,13.503
8.0,13,44143.6,129.2015806,13.503
8.0,90,12094.4,129.2015806,13.503
8.0,40,45174.39,129.2015806,13.503
8.0,23,36795.72,129.2015806,13.503
8.0,14,16731.76,129.2015806,13.503
8.0,25,18835.58,129.2015806,13.503
8.0,79,42415.78,129.2405806,13.503
8.0,74,15968.63,129.2405806,13.503
8.0,34,22427.34,129.2405806,13.503
8.0,11,16292.47,129.2405806,13.503
8.0,9,19134.14,129.2405806,13.503
8.0,7,23051.47,129.2405806,13.503
8.0,38,48363.45,129.2405806,13.503
8.0,24,18277.13,129.2405806,13.503
8.0,90,12404.05,129.2405806,13.503
8.0,2,74825.6,129.2405806,13.503
8.0,3,49245.46,129.2405806,13.503
8.0,72,51166.08,129.2405806,13.503
8.0,8,40650.78,129.2405806,13.503
8.0,5,19751.27,129.2405806,13.503
8.0,87,10521.11,129.2405806,13.503
8.0,13,46518.34,129.2405806,13.503
8.0,82,14003.89,129.2405806,13.503
8.0,4,28049.88,129.2405806,13.503
8.0,33,14047.96,129.2405806,13.503
8.0,92,23665.31,129.2405806,13.503
8.0,1,11333.0,129.2405806,13.503
8.0,10,18897.96,129.2405806,13.503
8.0,40,42831.77,129.2405806,13.503
8.0,23,36727.31,129.2405806,13.503
8.0,95,45100.82,129.2405806,13.503
8.0,25,20101.83,129.2405806,13.503
8.0,46,31831.71,129.2405806,13.503
8.0,26,11303.99,129.2405806,13.503
8.0,14,15452.79,129.2405806,13.503
8.0,7,24327.65,129.2832581,13.503
8.0,34,21335.3,129.2832581,13.503
8.0,9,16833.92,129.2832581,13.503
8.0,79,44035.49,129.2832581,13.503
8.0,11,16533.87,129.2832581,13.503
8.0,33,21512.44,129.2832581,13.503
8.0,40,41814.56,129.2832581,13.503
8.0,87,10309.87,129.2832581,13.503
8.0,90,11829.51,129.2832581,13.503
8.0,72,44937.82,129.2832581,13.503
8.0,74,15829.55,129.2832581,13.503
8.0,3,78552.99,129.2832581,13.503
8.0,8,41843.2,129.2832581,13.503
8.0,31,11338.83,129.2832581,13.503
8.0,2,76451.8,129.2832581,13.503
8.0,13,47095.74,129.2832581,13.503
8.0,92,23026.99,129.2832581,13.503
8.0,4,31516.49,129.2832581,13.503
8.0,26,10863.27,129.2832581,13.503
8.0,5,18754.72,129.2832581,13.503
8.0,95,48724.92,129.2832581,13.503
8.0,10,19667.77,129.2832581,13.503
8.0,24,29460.73,129.2832581,13.503
8.0,38,48302.08,129.2832581,13.503
8.0,82,15498.22,129.2832581,13.503
8.0,25,20839.39,129.2832581,13.503
8.0,46,31307.76,129.2832581,13.503
8.0,1,11479.37,129.2832581,13.503
8.0,14,15435.36,129.2832581,13.503
8.0,23,39974.48,129.2832581,13.503
9.0,79,42693.69,129.3259355,13.503
9.0,7,24129.23,129.3259355,13.503
9.0,9,14957.03,129.3259355,13.503
9.0,34,23816.72,129.3259355,13.503
9.0,11,17072.07,129.3259355,13.503
9.0,3,77851.52,129.3259355,13.503
9.0,90,13553.63,129.3259355,13.503
9.0,13,49101.97,129.3259355,13.503
9.0,8,42604.21,129.3259355,13.503
9.0,40,45515.88,129.3259355,13.503
9.0,33,19478.89,129.3259355,13.503
9.0,74,17421.7,129.3259355,13.503
9.0,5,17455.34,129.3259355,13.503
9.0,25,23699.53,129.3259355,13.503
9.0,2,83335.24,129.3259355,13.503
9.0,82,15772.79,129.3259355,13.503
9.0,87,10110.36,129.3259355,13.503
9.0,10,19858.57,129.3259355,13.503
9.0,72,48510.41,129.3259355,13.503
9.0,95,51057.36,129.3259355,13.503
9.0,4,32514.29,129.3259355,13.503
9.0,24,28212.08,129.3259355,13.503
9.0,26,11504.44,129.3259355,13.503
9.0,1,12405.89,129.3259355,13.503
9.0,14,19108.59,129.3259355,13.503
9.0,23,38940.32,129.3259355,13.503
9.0,46,32347.18,129.3259355,13.503
9.0,38,50506.4,129.3259355,13.503
9.0,92,27322.46,129.3259355,13.503
9.0,3,23799.74,129.3686129,13.503
9.0,8,42381.8,129.3686129,13.503
9.0,34,25419.27,129.3686129,13.503
9.0,9,18742.39,129.3686129,13.503
9.0,11,15909.7,129.3686129,13.503
9.0,5,17409.84,129.3686129,13.503
9.0,14,15850.4,129.3686129,13.503
9.0,40,45783.45,129.3686129,13.503
9.0,87,12052.04,129.3686129,13.503
9.0,26,11789.79,129.3686129,13.503
9.0,25,17159.94,129.3686129,13.503
9.0,13,48091.52,129.3686129,13.503
9.0,4,27310.99,129.3686129,13.503
9.0,79,42243.08,129.3686129,13.503
9.0,10,18864.04,129.3686129,13.503
9.0,55,10629.22,129.3686129,13.503
9.0,90,12272.93,129.3686129,13.503
9.0,7,29602.95,129.3686129,13.503
9.0,74,14919.96,129.3686129,13.503
9.0,2,76787.08,129.3686129,13.503
9.0,82,14049.34,129.3686129,13.503
9.0,72,45973.74,129.3686129,13.503
9.0,95,45200.89,129.3686129,13.503
9.0,1,13556.34,129.3686129,13.503
9.0,17,10839.27,129.3686129,13.503
9.0,38,39511.68,129.3686129,13.503
9.0,23,29526.68,129.3686129,13.503
9.0,92,24501.79,129.3686129,13.503
9.0,46,30588.94,129.3686129,13.503
9.0,3,14490.0,129.4306,13.503
9.0,25,17636.82,129.4306,13.503
9.0,40,46324.06,129.4306,13.503
9.0,13,46413.64,129.4306,13.503
9.0,4,25809.6,129.4306,13.503
9.0,11,14654.19,129.4306,13.503
9.0,5,23151.89,129.4306,13.503
9.0,14,14502.59,129.4306,13.503
9.0,38,56014.72,129.4306,13.503
9.0,72,39316.93,129.4306,13.503
9.0,10,18657.21,129.4306,13.503
9.0,34,17517.0,129.4306,13.503
9.0,79,41170.22,129.4306,13.503
9.0,82,14436.92,129.4306,13.503
9.0,74,15608.79,129.4306,13.503
9.0,26,12976.3,129.4306,13.503
9.0,87,11651.62,129.4306,13.503
9.0,9,14801.21,129.4306,13.503
9.0,95,39419.38,129.4306,13.503
9.0,90,11808.71,129.4306,13.503
9.0,2,76625.37,129.4306,13.503
9.0,7,25707.96,129.4306,13.503
9.0,92,23361.93,129.4306,13.503
9.0,23,28607.37,129.4306,13.503
9.0,8,40539.58,129.4306,13.503
9.0,1,13272.53,129.4306,13.503
9.0,46,29957.59,129.4306,13.503
9.0,11,13908.94,129.5183333,13.503
9.0,3,13102.46,129.5183333,13.503
9.0,40,47648.37,129.5183333,13.503
9.0,13,46696.89,129.5183333,13.503
9.0,5,21310.03,129.5183333,13.503
9.0,55,10520.82,129.5183333,13.503
9.0,26,10828.08,129.5183333,13.503
9.0,25,17357.44,129.5183333,13.503
9.0,10,16169.78,129.5183333,13.503
9.0,38,50231.44,129.5183333,13.503
9.0,90,11922.83,129.5183333,13.503
9.0,72,43927.04,129.5183333,13.503
9.0,14,16295.16,129.5183333,13.503
9.0,79,40834.84,129.5183333,13.503
9.0,82,14137.31,129.5183333,13.503
9.0,4,24759.72,129.5183333,13.503
9.0,34,16228.04,129.5183333,13.503
9.0,2,73208.99,129.5183333,13.503
9.0,95,39939.8,129.5183333,13.503
9.0,7,22940.92,129.5183333,13.503
9.0,9,15069.34,129.5183333,13.503
9.0,23,29459.66,129.5183333,13.503
9.0,8,41749.17,129.5183333,13.503
9.0,92,22155.63,129.5183333,13.503
9.0,74,14890.24,129.5183333,13.503
9.0,46,30715.91,129.5183333,13.503
9.0,1,12781.8,129.5183333,13.503
9.0,87,11204.02,129.5183333,13.503
9.0,55,10915.56,129.6060667,13.503
9.0,11,12755.63,129.6060667,13.503
9.0,10,16778.92,129.6060667,13.503
9.0,5,22449.43,129.6060667,13.503
9.0,3,12658.93,129.6060667,13.503
9.0,26,12023.67,129.6060667,13.503
9.0,40,46850.64,129.6060667,13.503
9.0,25,17735.82,129.6060667,13.503
9.0,4,26091.64,129.6060667,13.503
9.0,72,36920.93,129.6060667,13.503
9.0,79,37722.72,129.6060667,13.503
9.0,7,25742.53,129.6060667,13.503
9.0,23,27465.55,129.6060667,13.503
9.0,22,10038.73,129.6060667,13.503
9.0,38,52176.71,129.6060667,13.503
9.0,46,29010.46,129.6060667,13.503
9.0,9,16230.34,129.6060667,13.503
9.0,8,42102.8,129.6060667,13.503
9.0,90,11455.02,129.6060667,13.503
9.0,82,13625.98,129.6060667,13.503
9.0,14,18141.22,129.6060667,13.503
9.0,34,15394.47,129.6060667,13.503
9.0,13,45277.3,129.6060667,13.503
9.0,92,21872.31,129.6060667,13.503
9.0,87,10561.5,129.6060667,13.503
9.0,17,10270.85,129.6060667,13.503
9.0,1,12673.69,129.6060667,13.503
9.0,95,39455.32,129.6060667,13.503
9.0,74,16667.63,129.6060667,13.503
9.0,2,72323.14,129.6060667,13.503
10.0,55,10330.69,129.6938,12.89
10.0,3,11891.1,129.6938,12.89
10.0,22,12153.55,129.6938,12.89
10.0,26,19105.33,129.6938,12.89
10.0,5,29854.64,129.6938,12.89
10.0,23,34835.82,129.6938,12.89
10.0,25,22180.91,129.6938,12.89
10.0,8,42050.83,129.6938,12.89
10.0,72,44729.4,129.6938,12.89
10.0,11,15399.4,129.6938,12.89
10.0,46,30356.57,129.6938,12.89
10.0,14,18795.76,129.6938,12.89
10.0,82,14346.61,129.6938,12.89
10.0,10,18227.45,129.6938,12.89
10.0,13,47176.61,129.6938,12.89
10.0,33,13302.74,129.6938,12.89
10.0,4,26039.33,129.6938,12.89
10.0,9,12992.2,129.6938,12.89
10.0,92,28584.22,129.6938,12.89
10.0,7,21767.28,129.6938,12.89
10.0,74,15461.68,129.6938,12.89
10.0,38,48764.2,129.6938,12.89
10.0,40,47296.04,129.6938,12.89
10.0,87,12455.83,129.6938,12.89
10.0,34,18838.04,129.6938,12.89
10.0,95,42043.44,129.6938,12.89
10.0,2,74250.24,129.6938,12.89
10.0,90,12621.56,129.6938,12.89
10.0,79,42821.29,129.6938,12.89
10.0,17,11536.19,129.6938,12.89
10.0,1,16021.03,129.6938,12.89
10.0,18,12267.55,129.6938,12.89
10.0,24,12065.41,129.6938,12.89
10.0,3,11995.7,129.7706452,12.89
10.0,55,10151.27,129.7706452,12.89
10.0,5,28153.23,129.7706452,12.89
10.0,25,21917.61,129.7706452,12.89
10.0,72,47820.29,129.7706452,12.89
10.0,2,71607.93,129.7706452,12.89
10.0,26,16651.12,129.7706452,12.89
10.0,9,13617.69,129.7706452,12.89
10.0,7,23742.18,129.7706452,12.89
10.0,79,41507.49,129.7706452,12.89
10.0,4,23511.69,129.7706452,12.89
10.0,33,11326.52,129.7706452,12.89
10.0,10,17852.48,129.7706452,12.89
10.0,13,45773.63,129.7706452,12.89
10.0,92,25488.04,129.7706452,12.89
10.0,34,19509.47,129.7706452,12.89
10.0,82,13588.48,129.7706452,12.89
10.0,40,44963.3,129.7706452,12.89
10.0,23,36338.82,129.7706452,12.89
10.0,11,13249.09,129.7706452,12.89
10.0,74,16904.71,129.7706452,12.89
10.0,46,29151.11,129.7706452,12.89
10.0,87,11398.01,129.7706452,12.89
10.0,1,15614.46,129.7706452,12.89
10.0,90,11837.07,129.7706452,12.89
10.0,14,17702.86,129.7706452,12.89
10.0,38,56755.47,129.7706452,12.89
10.0,8,41582.31,129.7706452,12.89
10.0,95,38324.63,129.7706452,12.89
10.0,18,15055.82,129.7706452,12.89
10.0,24,10005.37,129.7706452,12.89
10.0,55,10853.99,129.7821613,12.89
10.0,72,55019.76,129.7821613,12.89
10.0,26,14013.64,129.7821613,12.89
10.0,25,17941.15,129.7821613,12.89
10.0,13,47662.81,129.7821613,12.89
10.0,7,30174.72,129.7821613,12.89
10.0,5,28099.78,129.7821613,12.89
10.0,3,11710.61,129.7821613,12.89
10.0,79,39559.94,129.7821613,12.89
10.0,87,10106.19,129.7821613,12.89
10.0,2,75099.67,129.7821613,12.89
10.0,46,30062.33,129.7821613,12.89
10.0,10,18019.17,129.7821613,12.89
10.0,92,24446.85,129.7821613,12.89
10.0,1,18424.15,129.7821613,12.89
10.0,4,25081.69,129.7821613,12.89
10.0,8,41914.07,129.7821613,12.89
10.0,9,14352.99,129.7821613,12.89
10.0,40,45262.0,129.7821613,12.89
10.0,34,17580.52,129.7821613,12.89
10.0,82,13876.91,129.7821613,12.89
10.0,23,32100.49,129.7821613,12.89
10.0,95,40604.18,129.7821613,12.89
10.0,74,16283.36,129.7821613,12.89
10.0,11,13084.33,129.7821613,12.89
10.0,90,11545.45,129.7821613,12.89
10.0,38,46615.11,129.7821613,12.89
10.0,14,16274.67,129.7821613,12.89
10.0,18,23697.29,129.7821613,12.89
10.0,17,10180.9,129.7821613,12.89
10.0,82,14879.14,129.7936774,12.89
10.0,5,29914.58,129.7936774,12.89
10.0,38,60912.35,129.7936774,12.89
10.0,72,53089.67,129.7936774,12.89
10.0,13,45506.79,129.7936774,12.89
10.0,26,16406.0,129.7936774,12.89
10.0,79,40048.17,129.7936774,12.89
10.0,3,10895.08,129.7936774,12.89
10.0,92,24717.94,129.7936774,12.89
